song_id,song_name,song_songer,song_publishTime,sentiment,confidence,positive_prob,negative_prob
1336871435,如果死亡将要来临,法老,1.54E+12,-1,0.997249,0.0012379,0.998762
1337032503,夜寞寂Kimoji,刘聪KEY.L,1.55E+12,1,0.974855,0.988685,0.0113153
1488250378,星期天的蓝玫瑰,张哲玮,1.60E+12,1,0.996162,0.998273,0.00172711
1387629757,四面楚歌,Anti-General,1.57E+12,-1,0.999359,0.000288294,0.999712
420008093,05 Turn the Radio Off (Commercial Break),Cee,1.47E+12,1,0.612633,0.825685,0.174315
1294910929,行路难,安全着陆,1.53E+12,-1,0.504023,0.223189,0.776811
1334297124,大气层,法老,1.54E+12,0,0.302665,0.465133,0.534867
1334473377,两个世界,刘聪KEY.L,1.55E+12,-1,0.963338,0.0164976,0.983502
553258598,Pray For You,杨和苏KeyNG,1.52E+12,-1,0.00482043,0.447831,0.552169
1381365377,孪生兄弟,直火帮 Straight Fire Gang,1.56E+12,-1,0.105541,0.402506,0.597494
1374653103,24,泥鳅Zinco,1.56E+12,-1,0.0709221,0.418085,0.581915
454966919,火苗,C-BLOCK,1.49E+12,1,0.110165,0.599574,0.400426
1480361519,新光巷 (Live),小青龙,1.60E+12,-1,0.964904,0.0157934,0.984207
1476187560,拿破仑,王愚,1.60E+12,1,0.974443,0.9885,0.0115005
1377565694,Hello,,,,,,
1342808239,这里是杭州（LOVE PARADISE）,TangoZ,1.55E+12,1,0.140984,0.613443,0.386557
1355896807,风的颜色,NINEONE#,1.56E+12,-1,0.722642,0.124811,0.875189
523251474,说散就散,艾福杰尼,1.51E+12,-1,0.210053,0.355476,0.644524
1411328772,灯塔,C-BLOCK,1.58E+12,1,0.724263,0.875918,0.124082
1444487943,不好意思让你失望了（Prod.lxve）,深蓝儿童,1.59E+12,-1,0.764229,0.106097,0.893903
1356293877,爸爸的手表 (Album Version),Lu1,1.55E+12,1,0.902112,0.95595,0.0440495
1414783973,人生指导,姜云升,1.58E+12,-1,0.999945,2.47E-05,0.999975
1300132777,无稽之谈Remix,新秀,1.53E+12,0,0.0967073,0.454835,0.545165
569153583,北京残阳(In time Remix),辉子,1.53E+12,1,0.953337,0.979002,0.0209982
41651196,青春叛逆手冊,Tizzy T,1.45E+12,1,0.541962,0.793883,0.206117
1414783972,你一定能够成为你想要去成为的人,姜云升,1.58E+12,1,0.475605,0.764022,0.235978
1414783969,Intro,姜云升,1.58E+12,-1,0.0265029,0.438074,0.561926
